,is_cold,cpu_info,inst_id,inst_priv_ip,new_id,exist_id,uptime,vm_id,vm_priv_ip,vm_pub_ip,start_time,end_time,elapsed_time,aws_duration,aws_billed_duration,aws_max_mem,io_speed,client_start_time,client_end_time,client_elapsed_time
41,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,96ec0760-8893-4717-b086-e80fd5f5bb78,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"1656.89,3311.60",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591576934174.2095,1591576936020.7231,1846.513671875,1847.31,1900.0,54.0, 10.5 MB/s,1591576934.0981255,1591576936.0578,1.959674596786499
42,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,6f95a6b2-8fff-4daa-88fa-e837a24a25da,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"2133.09,4263.18",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591577410381.7466,1591577412224.3213,1842.57470703125,1843.25,1900.0,54.0, 11.0 MB/s,1591577410.3061166,1591577412.2620773,1.955960750579834
43,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,8dc4d813-997e-4057-835b-d13da72b450c,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"2242.31,4481.34",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591577519599.9065,1591577521425.543,1825.636474609375,1826.41,1900.0,54.0, 10.9 MB/s,1591577519.5223167,1591577521.4625313,1.9402146339416504
44,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,90722c50-91ef-4d84-ba70-669ee0b90c0e,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"2460.95,4918.13",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591577738240.9504,1591577740086.3926,1845.442138671875,1845.63,1900.0,54.0, 10.9 MB/s,1591577738.1743839,1591577740.1229577,1.9485738277435303
45,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,82501e0f-7b74-4f3d-8465-f58577a641ba,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"2946.43,5888.23",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591578223726.9773,1591578225610.9841,1884.0068359375,1884.64,1900.0,54.0, 11.0 MB/s,1591578223.6539795,1591578225.647627,1.993647575378418
46,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,223d942d-a21f-454b-8a04-5ce62be268c8,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"3270.51,6535.73",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591578547802.533,1591578549633.0977,1830.564697265625,1831.24,1900.0,54.0, 11.0 MB/s,1591578547.7301805,1591578549.6695027,1.9393222332000732
47,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,176a9120-7ef9-476b-a0f3-f6a9c9c6d547,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"3349.59,6693.66",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591578626884.906,1591578628733.6577,1848.751708984375,1849.39,1900.0,54.0, 10.9 MB/s,1591578626.8230965,1591578628.770805,1.9477083683013916
48,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,398f20b5-5c34-437f-bb54-e4c95b052161,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"3788.89,7571.51",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591579066195.8699,1591579068037.6746,1841.8046875,1842.46,1900.0,54.0, 11.0 MB/s,1591579066.1256475,1591579068.0740263,1.9483788013458252
49,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,a2c7c7c0-c1f1-4bed-9698-46fea3f183b0,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"3818.20,7629.89",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591579095496.488,1591579097357.6016,1861.113525390625,1861.77,1900.0,54.0, 10.1 MB/s,1591579095.4420245,1591579097.3951313,1.9531068801879883
50,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,c443d62b-a1a6-4f81-b656-e22112ea1744,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"4427.94,8848.36",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591579705245.963,1591579707085.095,1839.132080078125,1875.92,1900.0,54.0, 11.0 MB/s,1591579705.170388,1591579707.1584044,1.9880163669586182
51,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,01774321-43ff-44a6-aebe-dce8ac3d9bf7,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"4877.29,9746.19",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580154596.1868,1591580156426.299,1830.1123046875,1830.79,1900.0,54.0, 11.0 MB/s,1591580154.5223486,1591580156.4637902,1.941441535949707
52,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,29b052fd-f1b0-4310-ba63-3cdc00bf4db9,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"4912.97,9817.39",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580190280.4958,1591580192126.0276,1845.53173828125,1846.23,1900.0,54.0, 10.5 MB/s,1591580190.2267523,1591580192.1630328,1.9362804889678955
53,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,387e409e-ad51-44ae-a001-5e76d39e13b2,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"5056.69,10104.52",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580334003.2617,1591580335847.3838,1844.1220703125,1844.78,1900.0,54.0, 10.5 MB/s,1591580333.9362292,1591580335.9049528,1.9687235355377197
54,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,ee3d7426-1aa4-4e62-a37c-dbc1bb03374a,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"5170.11,10331.08",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580447419.7039,1591580449267.5503,1847.846435546875,1848.49,1900.0,54.0, 11.0 MB/s,1591580447.3568096,1591580449.3051872,1.9483776092529297
55,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,ac42183d-e108-4cb5-a3ef-ba4cc1ffeb08,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"5316.75,10623.96",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580594059.3896,1591580595889.2104,1829.82080078125,1830.48,1900.0,54.0, 10.8 MB/s,1591580593.9817376,1591580595.9262478,1.9445102214813232
56,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,bce61cfd-106f-4bc8-8ef4-d040c2979752,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"5524.76,11039.53",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591580802076.0667,1591580803969.6614,1893.5947265625,1894.26,1900.0,54.0, 10.7 MB/s,1591580802.0074208,1591580804.006981,1.9995601177215576
57,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,090220a4-9bbd-4a6e-a10f-ad7a12ff6be4,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"6039.83,12068.77",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591581317148.5452,1591581319013.9006,1865.35546875,1866.02,1900.0,54.0, 10.5 MB/s,1591581317.0523975,1591581319.0526888,2.000291347503662
58,False,"2,Intel(R) Xeon(R) Processor @ 2.50GHz",sandbox-382e91,169.254.76.1,277895a6-ef58-462b-8a70-89ec177fe199,b3ac04d8-0d1a-4fd6-908d-197d7ff389eb,"6142.59,12274.08",sandbox-root-rgAQH0,169.254.208.189,169.254.208.189,1591581419911.9094,1591581421755.9622,1844.052734375,1844.7,1900.0,54.0, 10.5 MB/s,1591581419.8467324,1591581421.7952013,1.9484689235687256
